voucher_id,transaction_date,transaction_type,department_code,partner_code,evidence_type,evidence_no,description,debit_account_1,debit_amount_1,debit_account_2,debit_amount_2,credit_account_1,credit_amount_1,credit_account_2,credit_amount_2,supply_amount,vat_amount,total_amount,remarks,error_count,error_types,processing_status
JV2026081350,2026-08-11,제품 판매,D006,C001,전자세금계산서,TAX-202608-0350,자동차용 고무부품 외상 판매,1130,9416000,,0,4110,8560000,2180.0,856000,8560000,856000,9416000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081351,2026-08-04,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0351,품질검사 설비 구매,1510,11900000,1180.0,1190000,2120,13090000,,0,11900000,1190000,13090000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081352,2026-08-05,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0352,공정 자동화 장비 구매,1510,48180000,1180.0,4818000,2120,52998000,,0,48180000,4818000,52998000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081353,2026-08-31,제품 판매,D006,C001,전자세금계산서,TAX-202608-0353,방진부품 외상 판매,1130,9184000,,0,4110,8340000,2180.0,834000,8340000,834000,9174000,포트폴리오용 합성 거래,1,차변·대변 불일치,검토 필요
JV2026081354,2026-08-21,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0354,자동차부품용 소재 매입,1210,7690000,1180.0,769000,2110,8459000,,0,7690000,769000,8459000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081355,2026-08-02,제품 판매,D006,C002,전자세금계산서,TAX-202608-0355,고무호스 제품 외상 판매,1130,9768000,,0,4110,8880000,2180.0,888000,8880000,888000,9768000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081356,2026-08-02,운송비,D007,V005,전자세금계산서,TAX-202608-0356,긴급 납품 운송비,5140,320000,1180.0,32000,2120,352000,,0,320000,32000,352000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081357,2026-08-17,공장 전기요금,D003,V006,전자세금계산서,TAX-202608-0357,생산1공장 전기요금,5150,4590000,1180.0,459000,2120,5049000,,0,4590000,459000,5049000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081358,2026-08-03,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0358,고무 원재료 외상 매입,1210,4250000,1180.0,425000,2110,4675000,,0,4250000,425000,4675000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081359,2026-08-09,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0359,합성고무 원재료 구매,1210,3230000,1180.0,323000,2110,3553000,,0,3230000,323000,3553000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081360,2026-08-15,제품 판매,D006,C004,전자세금계산서,TAX-202608-0360,고무호스 제품 외상 판매,1130,16995000,,0,4110,15450000,2180.0,1545000,15450000,1545000,16995000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081361,2026-08-20,제품 판매,D006,C002,전자세금계산서,TAX-202608-0361,고무호스 제품 외상 판매,1130,8613000,,0,4110,7830000,2180.0,783000,7830000,783000,8613000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081362,2026-08-12,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0362,고무 원재료 외상 매입,1210,5000000,1180.0,500000,2110,5500000,,0,5000000,500000,5500000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081363,2026-08-26,공장 전기요금,D003,V006,전자세금계산서,TAX-202608-0363,생산2공장 전기요금,5150,2190000,1180.0,219000,2120,2409000,,0,2190000,219000,2409000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081364,2026-08-15,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0364,합성고무 원재료 구매,1210,3840000,1180.0,384000,2110,4224000,,0,3840000,384000,4224000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081365,2026-08-29,산업용 소모품 구매,D005,V003,법인카드,CARD-202608-0365,현장 안전용품 구매,5130,850000,1180.0,85000,2140,935000,,0,850000,85000,935000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081366,2026-08-06,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0366,고무 원재료 외상 매입,1210,1780000,1180.0,178000,2110,1958000,,0,1780000,178000,1958000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081367,2026-08-23,제품 판매,D006,C003,전자세금계산서,TAX-202608-0367,자동차용 씰링부품 외상 판매,1130,20471000,,0,4110,18610000,2180.0,1861000,18610000,1861000,20471000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081368,2026-08-04,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0368,고무 원재료 외상 매입,1210,1980000,1180.0,198000,2110,2178000,,0,1980000,198000,2178000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081369,2026-08-15,운송비,D007,V005,전자세금계산서,TAX-202608-0369,긴급 납품 운송비,5140,1380000,1180.0,138000,2120,1518000,,0,1380000,138000,1518000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081370,2026-08-02,제품 판매,D006,C003,전자세금계산서,TAX-202608-0370,고무호스 제품 외상 판매,1130,14003000,,0,4110,12730000,2180.0,1273000,12730000,1273000,14003000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081371,2026-08-03,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0371,자동차부품용 소재 매입,1210,4810000,1180.0,481000,2110,5291000,,0,4810000,481000,5291000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081372,2026-08-21,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0372,고무 원재료 외상 매입,1210,4020000,1180.0,402000,2110,4422000,,0,4020000,402000,4412000,포트폴리오용 합성 거래,1,전표 합계 불일치,검토 필요
JV2026081373,2026-08-19,산업용 소모품 구매,D007,V003,법인카드,CARD-202608-0373,,5130,660000,1180.0,66000,2140,726000,,0,660000,66000,726000,포트폴리오용 합성 거래,1,필수값 누락,검토 필요
JV2026081374,2026-08-28,산업용 소모품 구매,D003,V999,법인카드,CARD-202608-0374,검사용 소모품 구매,5130,470000,1180.0,47000,2140,517000,,0,470000,47000,517000,포트폴리오용 합성 거래,1,존재하지 않는 거래처,검토 필요
JV2026081375,2026-08-17,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0375,자동차부품용 소재 매입,1210,6230000,1180.0,623000,2110,6853000,,0,6230000,623000,6853000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081376,2026-08-08,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0376,공장 설비 전력 사용료,5150,1590000,1180.0,159000,2120,1749000,,0,1590000,159000,1749000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081377,2026-08-21,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0377,고무 원재료 외상 매입,1210,6190000,1180.0,619000,2110,6809000,,0,6190000,619000,6809000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081378,2026-08-20,제품 판매,D006,C002,전자세금계산서,TAX-202608-0378,자동차용 씰링부품 외상 판매,1130,5478000,,0,4110,4980000,2180.0,498000,4980000,498000,5478000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081379,2026-08-24,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0379,생산1공장 전기요금,5150,4150000,1180.0,415000,2120,4565000,,0,4150000,415000,4565000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081380,2026-08-15,제품 판매,D006,C004,전자세금계산서,TAX-202608-0380,자동차용 씰링부품 외상 판매,1130,16236000,,0,4110,14760000,2180.0,1476000,14760000,1476000,16236000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081381,2026-08-30,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0381,고무 원재료 외상 매입,1210,3350000,1180.0,335000,2110,3685000,,0,3350000,335000,3685000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081382,2026-08-16,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0382,합성고무 원재료 구매,1210,6000000,1180.0,600000,2110,6600000,,0,6000000,600000,6600000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081383,2026-08-13,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0383,자동차부품용 소재 매입,1210,1710000,1180.0,171000,2110,1881000,,0,1710000,171000,1881000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081384,2026-08-18,운송비,D007,V005,전자세금계산서,TAX-202608-0384,원재료 입고 운송비,5140,1290000,1180.0,129000,2120,1419000,,0,1290000,129000,1419000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081385,2026-08-11,제품 판매,D006,C002,전자세금계산서,TAX-202608-0385,고무호스 제품 외상 판매,1130,17864000,,0,4110,16240000,2180.0,1624000,16240000,1624000,17864000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081386,2026-08-09,제품 판매,D006,C004,전자세금계산서,TAX-202608-0386,자동차용 씰링부품 외상 판매,1130,18865000,,0,4110,17150000,2180.0,1715000,17150000,1715000,18865000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081387,2026-08-24,경영서비스 수수료,D001,V008,전자세금계산서,TAX-202608-0387,업무 시스템 자문료,5160,900000,1180.0,90000,2120,990000,,0,900000,90000,990000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081388,2026-08-15,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0388,합성고무 원재료 구매,1210,6910000,1180.0,691000,2110,7601000,,0,6910000,691000,7601000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081389,2026-08-10,운송비,D007,V005,전자세금계산서,TAX-202608-0389,제품 납품 운송비,5140,1160000,1180.0,116000,2120,1276000,,0,1160000,116000,1276000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081390,2026-08-09,운송비,D007,V005,전자세금계산서,TAX-202608-0390,제품 납품 운송비,5140,960000,1180.0,96000,2120,1056000,,0,960000,96000,1056000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081391,2026-08-02,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0391,자동차부품용 소재 매입,1210,2650000,1180.0,265000,2110,2915000,,0,2650000,265000,2915000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081392,2026-08-18,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0392,생산2공장 전기요금,5150,2420000,1180.0,242000,2120,2662000,,0,2420000,242000,2662000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081393,2026-08-08,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0393,고무 원재료 외상 매입,1210,4160000,1180.0,416000,2110,4576000,,0,4160000,416000,4576000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081394,2026-08-09,경영서비스 수수료,D001,V008,전자세금계산서,TAX-202608-0394,경영관리 서비스 비용,5160,550000,1180.0,55000,2120,605000,,0,550000,55000,605000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081395,2026-08-18,공장 전기요금,D003,V006,전자세금계산서,TAX-202608-0395,생산1공장 전기요금,5150,3030000,1180.0,303000,2120,3333000,,0,3030000,303000,3333000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081396,2026-08-30,제품 판매,D006,C002,전자세금계산서,TAX-202608-0396,고무호스 제품 외상 판매,1130,15477000,,0,4110,14070000,2180.0,1407000,14070000,1407000,15477000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081397,2026-08-11,산업용 소모품 구매,D005,V003,법인카드,CARD-202608-0397,제품 포장재 구매,5130,930000,1180.0,93000,2140,1023000,,0,930000,93000,1023000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081398,2026-08-22,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0398,생산2공장 전기요금,5150,4820000,1180.0,482000,2120,5302000,,0,4820000,482000,5302000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081399,2026-08-14,공장 전기요금,D003,V006,전자세금계산서,CARD-202608-0001,생산2공장 전기요금,5150,1110000,1180.0,111000,2120,1221000,,0,1110000,111000,1221000,포트폴리오용 합성 거래,1,증빙번호 중복,검토 필요
JV2026081400,2026-08-13,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0400,고무 원재료 외상 매입,1210,3420000,1180.0,342000,2110,3762000,,0,3420000,342000,3762000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081401,2026-08-04,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0401,합성고무 원재료 구매,1210,7840000,1180.0,784000,2110,8624000,,0,7840000,784000,8624000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081402,2026-08-23,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0402,고무 원재료 외상 매입,1210,3870000,1180.0,387000,2110,4257000,,0,3870000,387000,4257000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081403,2026-08-06,운송비,D007,V005,전자세금계산서,TAX-202608-0403,원재료 입고 운송비,5140,560000,1180.0,56000,2120,616000,,0,560000,56000,616000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081404,2026-08-03,제품 판매,D006,C001,전자세금계산서,TAX-202608-0404,방진부품 외상 판매,1130,13453000,,0,4110,12230000,2180.0,1223000,12230000,1223000,13453000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081405,2026-08-29,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0405,고무 원재료 외상 매입,1210,3060000,1180.0,306000,2110,3366000,,0,3060000,306000,3366000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081406,2026-08-30,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0406,고무 원재료 외상 매입,1210,2580000,1180.0,258000,2110,2838000,,0,2580000,258000,2838000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081407,2026-08-04,산업용 소모품 구매,D007,V004,법인카드,TAX-202608-0407,생산 작업용 장갑 구매,5130,290000,1180.0,29000,2110,319000,,0,290000,29000,319000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081408,2026-08-17,운송비,D007,V005,전자세금계산서,TAX-202608-0408,원재료 입고 운송비,5140,1150000,1180.0,115000,2120,1265000,,0,1150000,115000,1265000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081409,2026-08-02,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0409,,5150,3270000,1180.0,327000,2120,3597000,,0,3270000,327000,3597000,포트폴리오용 합성 거래,1,필수값 누락,검토 필요
JV2026081410,2026-08-06,제품 판매,D006,C002,전자세금계산서,TAX-202608-0410,고무호스 제품 외상 판매,1130,6534000,,0,4110,5940000,2180.0,594000,5940000,594000,6534000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081411,2026-08-22,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0411,합성고무 원재료 구매,1210,7360000,1180.0,736000,2110,8096000,,0,7360000,736000,8096000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081412,2026-08-08,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0412,합성고무 원재료 구매,1210,1200000,1180.0,120000,2110,1320000,,0,1200000,120000,1320000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081413,2026-08-26,경영서비스 수수료,D001,V008,전자세금계산서,TAX-202608-0413,업무 시스템 자문료,5160,570000,1180.0,57000,2120,627000,,0,570000,57000,627000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081414,2026-08-12,산업용 소모품 구매,D005,V004,법인카드,TAX-202608-0414,검사용 소모품 구매,5130,230000,1180.0,23000,2110,253000,,0,230000,23000,253000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081415,2026-08-05,제품 판매,D006,C003,전자세금계산서,TAX-202608-0415,자동차용 고무부품 외상 판매,1130,14344000,,0,4110,13040000,2180.0,1304000,13040000,1304000,14344000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081416,2026-08-15,산업용 소모품 구매,D007,V004,법인카드,TAX-202608-0416,생산 작업용 장갑 구매,5130,230000,1180.0,23000,2110,253000,,0,230000,23000,253000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081417,2026-08-20,운송비,D007,V005,전자세금계산서,TAX-202608-0417,제품 납품 운송비,5140,1490000,1180.0,149000,2120,1639000,,0,1490000,149000,1639000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081418,2026-08-25,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0418,자동차부품용 소재 매입,1210,1270000,1180.0,127000,2110,1397000,,0,1270000,127000,1397000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081419,2026-08-31,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0419,고무 원재료 외상 매입,1210,5480000,1180.0,548000,2110,6028000,,0,5480000,548000,6028000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081420,2026-08-13,제품 판매,D006,C004,전자세금계산서,TAX-202608-0420,고무호스 제품 외상 판매,1130,13398000,,0,4110,12180000,2180.0,1218000,12180000,1218000,13398000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081421,2026-08-10,운송비,D007,V005,전자세금계산서,TAX-202608-0421,긴급 납품 운송비,5140,1370000,1180.0,137000,2120,1507000,,0,1370000,137000,1507000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081422,2026-08-10,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0422,고무 원재료 외상 매입,1210,4600000,1180.0,460000,2110,5060000,,0,4600000,460000,5060000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081423,2026-08-12,산업용 소모품 구매,D007,V004,법인카드,TAX-202608-0423,제품 포장재 구매,5130,100000,1180.0,10000,2110,110000,,0,100000,10000,110000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081424,2026-08-11,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0424,고무 원재료 외상 매입,1210,7860000,1180.0,786000,2110,8646000,,0,7860000,786000,8646000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081425,2026-08-17,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0425,생산설비 구매,1510,45680000,1180.0,4568000,2120,50248000,,0,45680000,4568000,50248000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081426,2026-08-15,경영서비스 수수료,D001,V008,전자세금계산서,TAX-202608-0426,업무 시스템 자문료,5160,1830000,1180.0,183000,2120,2013000,,0,1830000,183000,2013000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081427,2026-08-14,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0427,합성고무 원재료 구매,1210,7410000,1180.0,741000,2110,8151000,,0,7410000,741000,8151000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081428,2026-08-29,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0428,합성고무 원재료 구매,1210,1000000,1180.0,100000,2110,1100000,,0,1000000,100000,1100000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081429,2026-08-21,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0429,고무 원재료 외상 매입,1210,1580000,1180.0,158000,2110,1738000,,0,1580000,158000,1738000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081430,2026-08-12,산업용 소모품 구매,D005,V003,법인카드,CARD-202608-0430,검사용 소모품 구매,5130,290000,1180.0,29000,2140,319000,,0,290000,29000,319000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081431,2026-08-11,제품 판매,D006,C004,전자세금계산서,TAX-202608-0431,방진부품 외상 판매,1130,4675000,,0,4110,4250000,2180.0,425000,4250000,425000,4675000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081432,2026-08-25,제품 판매,D006,C002,전자세금계산서,TAX-202608-0432,자동차용 고무부품 외상 판매,1130,14982000,,0,4110,13620000,2180.0,1362000,13620000,1362000,14982000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081433,2026-08-11,운송비,D007,V005,전자세금계산서,TAX-202608-0433,긴급 납품 운송비,5140,570000,1180.0,57000,2120,627000,,0,570000,57000,627000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081434,2026-08-13,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0434,합성고무 원재료 구매,1210,4070000,1180.0,407000,2110,4477000,,0,4070000,407000,4477000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081435,2026-08-28,경영서비스 수수료,D001,V008,전자세금계산서,TAX-202608-0435,경영관리 서비스 비용,5160,1680000,1180.0,168000,2120,1848000,,0,1680000,168000,1848000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081436,2026-08-23,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0436,고무 원재료 외상 매입,1210,7680000,1180.0,768000,2110,8448000,,0,7680000,768000,8448000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081437,2026-08-15,산업용 소모품 구매,D005,V003,법인카드,CARD-202608-0437,검사용 소모품 구매,5130,430000,1180.0,43000,2140,473000,,0,430000,43000,473000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081438,2026-08-26,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0438,공정 자동화 장비 구매,1510,34740000,1180.0,3474000,2120,38214000,,0,34740000,3474000,38214000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081439,2026-08-18,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0439,품질검사 설비 구매,1510,42160000,1180.0,4216000,2120,46376000,,0,42160000,4216000,46376000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081440,2026-08-17,제품 판매,D006,C003,전자세금계산서,TAX-202608-0440,고무호스 제품 외상 판매,1130,9757000,,0,4110,8870000,2180.0,887000,8870000,887000,9757000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081441,2026-08-04,원재료 매입,D999,V001,전자세금계산서,TAX-202608-0441,합성고무 원재료 구매,1210,1000000,1180.0,100000,2110,1100000,,0,1000000,100000,1100000,포트폴리오용 합성 거래,1,존재하지 않는 부서,검토 필요
JV2026081442,2026-08-21,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0442,합성고무 원재료 구매,1210,4030000,1180.0,403000,2110,4433000,,0,4030000,403000,4433000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081443,2026-08-30,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0443,품질검사 설비 구매,1510,42910000,1180.0,4291000,2120,47201000,,0,42910000,4291000,47191000,포트폴리오용 합성 거래,1,전표 합계 불일치,검토 필요
JV2026081444,2026-08-31,원재료 매입,D002,V002,전자세금계산서,CARD-202608-0001,합성고무 원재료 구매,1210,6840000,1180.0,684000,2110,7524000,,0,6840000,684000,7524000,포트폴리오용 합성 거래,1,증빙번호 중복,검토 필요
JV2026081445,2026-08-13,제품 판매,D006,C001,전자세금계산서,TAX-202608-0445,고무호스 제품 외상 판매,1130,9724000,,0,4110,8840000,2180.0,884000,8840000,884000,9724000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081446,2026-08-11,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0446,고무 원재료 외상 매입,1210,4230000,1180.0,423000,2110,4653000,,0,4230000,423000,4653000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081447,2026-08-14,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0447,품질검사 설비 구매,1510,26670000,1180.0,2667000,2120,29337000,,0,26670000,2667000,29337000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081448,2026-08-02,생산설비 구매,D002,V007,전자세금계산서,TAX-202608-0448,품질검사 설비 구매,1510,46650000,1180.0,4665000,2120,51315000,,0,46650000,4665000,51315000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081449,2026-08-13,제품 판매,D006,C003,전자세금계산서,TAX-202608-0449,방진부품 외상 판매,1130,18194000,,0,4110,16540000,2180.0,1654000,16540000,1654000,18194000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081450,2026-08-25,산업용 소모품 구매,D004,V004,법인카드,TAX-202608-0450,제품 포장재 구매,5130,940000,1180.0,94000,2110,1034000,,0,940000,94000,1034000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081451,2026-08-15,산업용 소모품 구매,D004,V004,법인카드,TAX-202608-0451,제품 포장재 구매,5130,300000,1180.0,30000,2110,330000,,0,300000,30000,330000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081452,2026-08-17,산업용 소모품 구매,D003,V003,법인카드,CARD-202608-0452,생산 작업용 장갑 구매,5130,440000,1180.0,44000,2140,484000,,0,440000,44000,484000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081453,2026-08-03,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0453,자동차부품용 소재 매입,1210,7210000,1180.0,721000,2110,7931000,,0,7210000,721000,7931000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081454,2026-08-09,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0454,생산2공장 전기요금,5150,1020000,1180.0,102000,2120,1122000,,0,1020000,102000,1122000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081455,2026-08-06,운송비,D007,V005,전자세금계산서,TAX-202608-0455,원재료 입고 운송비,5140,1360000,1180.0,136000,2120,1496000,,0,1360000,136000,1496000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081456,2026-08-05,제품 판매,D006,C001,전자세금계산서,TAX-202608-0456,고무호스 제품 외상 판매,1130,6633000,,0,4110,6030000,2180.0,603000,6030000,603000,6633000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081457,2026-08-11,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0457,공장 설비 전력 사용료,5150,4420000,1180.0,442000,2120,4862000,,0,4420000,442000,4862000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081458,2026-08-27,제품 판매,D006,C002,전자세금계산서,TAX-202608-0458,고무호스 제품 외상 판매,1130,7986000,,0,4110,7260000,2180.0,726000,7260000,726000,7986000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081459,2026-08-23,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0459,자동차부품용 소재 매입,1210,4350000,1180.0,435000,2110,4785000,,0,4350000,435000,4785000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081460,2026-08-25,공장 전기요금,D004,V006,전자세금계산서,TAX-202608-0460,공장 설비 전력 사용료,5150,3910000,1180.0,391000,2120,4301000,,0,3910000,391000,4301000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081461,2026-08-21,제품 판매,D006,C003,전자세금계산서,TAX-202608-0461,고무호스 제품 외상 판매,1130,4840000,,0,4110,4400000,2180.0,440000,4400000,450000,4840000,포트폴리오용 합성 거래,1,부가세 계산 오류,검토 필요
JV2026081462,2026-08-04,산업용 소모품 구매,D004,V004,법인카드,TAX-202608-0462,생산 작업용 장갑 구매,5130,610000,1180.0,61000,2110,671000,,0,610000,61000,671000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081463,2026-08-15,생산설비 구매,D999,V007,전자세금계산서,TAX-202608-0463,생산설비 구매,1510,21790000,1180.0,2179000,2120,23969000,,0,21790000,2179000,23969000,포트폴리오용 합성 거래,1,존재하지 않는 부서,검토 필요
JV2026081464,2026-08-04,운송비,D007,V005,전자세금계산서,TAX-202608-0464,원재료 입고 운송비,5140,210000,1180.0,21000,2120,231000,,0,210000,21000,231000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081465,2026-08-25,원재료 매입,D002,V002,전자세금계산서,TAX-202608-0465,합성고무 원재료 구매,1210,4490000,1180.0,449000,2110,4939000,,0,4490000,449000,4939000,포트폴리오용 합성 거래,0,없음,입력 가능
JV2026081466,2026-08-07,원재료 매입,D002,V001,전자세금계산서,TAX-202608-0466,합성고무 원재료 구매,1210,2580000,1180.0,258000,2110,2838000,,0,2580000,258000,2838000,포트폴리오용 합성 거래,0,없음,입력 가능
