voucher_id,line_no,transaction_date,transaction_type,department_code,partner_code,debit_credit_type,account_code,account_name,amount,evidence_type,evidence_no,description,remarks
JV2026081384,2,2026-08-18,운송비,D007,V005,차변,1180,부가세대급금,129000,전자세금계산서,TAX-202608-0384,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081384,3,2026-08-18,운송비,D007,V005,대변,2120,미지급금,1419000,전자세금계산서,TAX-202608-0384,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081385,1,2026-08-11,제품 판매,D006,C002,차변,1130,외상매출금,17864000,전자세금계산서,TAX-202608-0385,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081385,2,2026-08-11,제품 판매,D006,C002,대변,4110,제품매출,16240000,전자세금계산서,TAX-202608-0385,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081385,3,2026-08-11,제품 판매,D006,C002,대변,2180,부가세예수금,1624000,전자세금계산서,TAX-202608-0385,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081386,1,2026-08-09,제품 판매,D006,C004,차변,1130,외상매출금,18865000,전자세금계산서,TAX-202608-0386,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081386,2,2026-08-09,제품 판매,D006,C004,대변,4110,제품매출,17150000,전자세금계산서,TAX-202608-0386,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081386,3,2026-08-09,제품 판매,D006,C004,대변,2180,부가세예수금,1715000,전자세금계산서,TAX-202608-0386,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081387,1,2026-08-24,경영서비스 수수료,D001,V008,차변,5160,지급수수료,900000,전자세금계산서,TAX-202608-0387,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081387,2,2026-08-24,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,90000,전자세금계산서,TAX-202608-0387,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081387,3,2026-08-24,경영서비스 수수료,D001,V008,대변,2120,미지급금,990000,전자세금계산서,TAX-202608-0387,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081388,1,2026-08-15,원재료 매입,D002,V001,차변,1210,원재료,6910000,전자세금계산서,TAX-202608-0388,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081388,2,2026-08-15,원재료 매입,D002,V001,차변,1180,부가세대급금,691000,전자세금계산서,TAX-202608-0388,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081388,3,2026-08-15,원재료 매입,D002,V001,대변,2110,외상매입금,7601000,전자세금계산서,TAX-202608-0388,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081389,1,2026-08-10,운송비,D007,V005,차변,5140,운반비,1160000,전자세금계산서,TAX-202608-0389,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081389,2,2026-08-10,운송비,D007,V005,차변,1180,부가세대급금,116000,전자세금계산서,TAX-202608-0389,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081389,3,2026-08-10,운송비,D007,V005,대변,2120,미지급금,1276000,전자세금계산서,TAX-202608-0389,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081390,1,2026-08-09,운송비,D007,V005,차변,5140,운반비,960000,전자세금계산서,TAX-202608-0390,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081390,2,2026-08-09,운송비,D007,V005,차변,1180,부가세대급금,96000,전자세금계산서,TAX-202608-0390,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081390,3,2026-08-09,운송비,D007,V005,대변,2120,미지급금,1056000,전자세금계산서,TAX-202608-0390,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081391,1,2026-08-02,원재료 매입,D002,V002,차변,1210,원재료,2650000,전자세금계산서,TAX-202608-0391,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081391,2,2026-08-02,원재료 매입,D002,V002,차변,1180,부가세대급금,265000,전자세금계산서,TAX-202608-0391,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081391,3,2026-08-02,원재료 매입,D002,V002,대변,2110,외상매입금,2915000,전자세금계산서,TAX-202608-0391,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081392,1,2026-08-18,공장 전기요금,D004,V006,차변,5150,전력비,2420000,전자세금계산서,TAX-202608-0392,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081392,2,2026-08-18,공장 전기요금,D004,V006,차변,1180,부가세대급금,242000,전자세금계산서,TAX-202608-0392,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081392,3,2026-08-18,공장 전기요금,D004,V006,대변,2120,미지급금,2662000,전자세금계산서,TAX-202608-0392,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081393,1,2026-08-08,원재료 매입,D002,V001,차변,1210,원재료,4160000,전자세금계산서,TAX-202608-0393,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081393,2,2026-08-08,원재료 매입,D002,V001,차변,1180,부가세대급금,416000,전자세금계산서,TAX-202608-0393,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081393,3,2026-08-08,원재료 매입,D002,V001,대변,2110,외상매입금,4576000,전자세금계산서,TAX-202608-0393,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081394,1,2026-08-09,경영서비스 수수료,D001,V008,차변,5160,지급수수료,550000,전자세금계산서,TAX-202608-0394,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081394,2,2026-08-09,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,55000,전자세금계산서,TAX-202608-0394,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081394,3,2026-08-09,경영서비스 수수료,D001,V008,대변,2120,미지급금,605000,전자세금계산서,TAX-202608-0394,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081395,1,2026-08-18,공장 전기요금,D003,V006,차변,5150,전력비,3030000,전자세금계산서,TAX-202608-0395,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081395,2,2026-08-18,공장 전기요금,D003,V006,차변,1180,부가세대급금,303000,전자세금계산서,TAX-202608-0395,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081395,3,2026-08-18,공장 전기요금,D003,V006,대변,2120,미지급금,3333000,전자세금계산서,TAX-202608-0395,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081396,1,2026-08-30,제품 판매,D006,C002,차변,1130,외상매출금,15477000,전자세금계산서,TAX-202608-0396,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081396,2,2026-08-30,제품 판매,D006,C002,대변,4110,제품매출,14070000,전자세금계산서,TAX-202608-0396,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081396,3,2026-08-30,제품 판매,D006,C002,대변,2180,부가세예수금,1407000,전자세금계산서,TAX-202608-0396,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081397,1,2026-08-11,산업용 소모품 구매,D005,V003,차변,5130,소모품비,930000,법인카드,CARD-202608-0397,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081397,2,2026-08-11,산업용 소모품 구매,D005,V003,차변,1180,부가세대급금,93000,법인카드,CARD-202608-0397,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081397,3,2026-08-11,산업용 소모품 구매,D005,V003,대변,2140,카드미지급금,1023000,법인카드,CARD-202608-0397,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081398,1,2026-08-22,공장 전기요금,D004,V006,차변,5150,전력비,4820000,전자세금계산서,TAX-202608-0398,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081398,2,2026-08-22,공장 전기요금,D004,V006,차변,1180,부가세대급금,482000,전자세금계산서,TAX-202608-0398,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081398,3,2026-08-22,공장 전기요금,D004,V006,대변,2120,미지급금,5302000,전자세금계산서,TAX-202608-0398,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081400,1,2026-08-13,원재료 매입,D002,V001,차변,1210,원재료,3420000,전자세금계산서,TAX-202608-0400,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081400,2,2026-08-13,원재료 매입,D002,V001,차변,1180,부가세대급금,342000,전자세금계산서,TAX-202608-0400,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081400,3,2026-08-13,원재료 매입,D002,V001,대변,2110,외상매입금,3762000,전자세금계산서,TAX-202608-0400,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081401,1,2026-08-04,원재료 매입,D002,V001,차변,1210,원재료,7840000,전자세금계산서,TAX-202608-0401,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081401,2,2026-08-04,원재료 매입,D002,V001,차변,1180,부가세대급금,784000,전자세금계산서,TAX-202608-0401,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081401,3,2026-08-04,원재료 매입,D002,V001,대변,2110,외상매입금,8624000,전자세금계산서,TAX-202608-0401,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081402,1,2026-08-23,원재료 매입,D002,V001,차변,1210,원재료,3870000,전자세금계산서,TAX-202608-0402,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081402,2,2026-08-23,원재료 매입,D002,V001,차변,1180,부가세대급금,387000,전자세금계산서,TAX-202608-0402,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081402,3,2026-08-23,원재료 매입,D002,V001,대변,2110,외상매입금,4257000,전자세금계산서,TAX-202608-0402,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081403,1,2026-08-06,운송비,D007,V005,차변,5140,운반비,560000,전자세금계산서,TAX-202608-0403,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081403,2,2026-08-06,운송비,D007,V005,차변,1180,부가세대급금,56000,전자세금계산서,TAX-202608-0403,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081403,3,2026-08-06,운송비,D007,V005,대변,2120,미지급금,616000,전자세금계산서,TAX-202608-0403,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081404,1,2026-08-03,제품 판매,D006,C001,차변,1130,외상매출금,13453000,전자세금계산서,TAX-202608-0404,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081404,2,2026-08-03,제품 판매,D006,C001,대변,4110,제품매출,12230000,전자세금계산서,TAX-202608-0404,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081404,3,2026-08-03,제품 판매,D006,C001,대변,2180,부가세예수금,1223000,전자세금계산서,TAX-202608-0404,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081405,1,2026-08-29,원재료 매입,D002,V001,차변,1210,원재료,3060000,전자세금계산서,TAX-202608-0405,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081405,2,2026-08-29,원재료 매입,D002,V001,차변,1180,부가세대급금,306000,전자세금계산서,TAX-202608-0405,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081405,3,2026-08-29,원재료 매입,D002,V001,대변,2110,외상매입금,3366000,전자세금계산서,TAX-202608-0405,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081406,1,2026-08-30,원재료 매입,D002,V002,차변,1210,원재료,2580000,전자세금계산서,TAX-202608-0406,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081406,2,2026-08-30,원재료 매입,D002,V002,차변,1180,부가세대급금,258000,전자세금계산서,TAX-202608-0406,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081406,3,2026-08-30,원재료 매입,D002,V002,대변,2110,외상매입금,2838000,전자세금계산서,TAX-202608-0406,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081407,1,2026-08-04,산업용 소모품 구매,D007,V004,차변,5130,소모품비,290000,법인카드,TAX-202608-0407,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081407,2,2026-08-04,산업용 소모품 구매,D007,V004,차변,1180,부가세대급금,29000,법인카드,TAX-202608-0407,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081407,3,2026-08-04,산업용 소모품 구매,D007,V004,대변,2110,외상매입금,319000,법인카드,TAX-202608-0407,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081408,1,2026-08-17,운송비,D007,V005,차변,5140,운반비,1150000,전자세금계산서,TAX-202608-0408,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081408,2,2026-08-17,운송비,D007,V005,차변,1180,부가세대급금,115000,전자세금계산서,TAX-202608-0408,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081408,3,2026-08-17,운송비,D007,V005,대변,2120,미지급금,1265000,전자세금계산서,TAX-202608-0408,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081410,1,2026-08-06,제품 판매,D006,C002,차변,1130,외상매출금,6534000,전자세금계산서,TAX-202608-0410,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081410,2,2026-08-06,제품 판매,D006,C002,대변,4110,제품매출,5940000,전자세금계산서,TAX-202608-0410,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081410,3,2026-08-06,제품 판매,D006,C002,대변,2180,부가세예수금,594000,전자세금계산서,TAX-202608-0410,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081411,1,2026-08-22,원재료 매입,D002,V001,차변,1210,원재료,7360000,전자세금계산서,TAX-202608-0411,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081411,2,2026-08-22,원재료 매입,D002,V001,차변,1180,부가세대급금,736000,전자세금계산서,TAX-202608-0411,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081411,3,2026-08-22,원재료 매입,D002,V001,대변,2110,외상매입금,8096000,전자세금계산서,TAX-202608-0411,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081412,1,2026-08-08,원재료 매입,D002,V001,차변,1210,원재료,1200000,전자세금계산서,TAX-202608-0412,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081412,2,2026-08-08,원재료 매입,D002,V001,차변,1180,부가세대급금,120000,전자세금계산서,TAX-202608-0412,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081412,3,2026-08-08,원재료 매입,D002,V001,대변,2110,외상매입금,1320000,전자세금계산서,TAX-202608-0412,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081413,1,2026-08-26,경영서비스 수수료,D001,V008,차변,5160,지급수수료,570000,전자세금계산서,TAX-202608-0413,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081413,2,2026-08-26,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,57000,전자세금계산서,TAX-202608-0413,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081413,3,2026-08-26,경영서비스 수수료,D001,V008,대변,2120,미지급금,627000,전자세금계산서,TAX-202608-0413,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081414,1,2026-08-12,산업용 소모품 구매,D005,V004,차변,5130,소모품비,230000,법인카드,TAX-202608-0414,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081414,2,2026-08-12,산업용 소모품 구매,D005,V004,차변,1180,부가세대급금,23000,법인카드,TAX-202608-0414,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081414,3,2026-08-12,산업용 소모품 구매,D005,V004,대변,2110,외상매입금,253000,법인카드,TAX-202608-0414,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081415,1,2026-08-05,제품 판매,D006,C003,차변,1130,외상매출금,14344000,전자세금계산서,TAX-202608-0415,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081415,2,2026-08-05,제품 판매,D006,C003,대변,4110,제품매출,13040000,전자세금계산서,TAX-202608-0415,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081415,3,2026-08-05,제품 판매,D006,C003,대변,2180,부가세예수금,1304000,전자세금계산서,TAX-202608-0415,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081416,1,2026-08-15,산업용 소모품 구매,D007,V004,차변,5130,소모품비,230000,법인카드,TAX-202608-0416,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081416,2,2026-08-15,산업용 소모품 구매,D007,V004,차변,1180,부가세대급금,23000,법인카드,TAX-202608-0416,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081416,3,2026-08-15,산업용 소모품 구매,D007,V004,대변,2110,외상매입금,253000,법인카드,TAX-202608-0416,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081417,1,2026-08-20,운송비,D007,V005,차변,5140,운반비,1490000,전자세금계산서,TAX-202608-0417,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081417,2,2026-08-20,운송비,D007,V005,차변,1180,부가세대급금,149000,전자세금계산서,TAX-202608-0417,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081417,3,2026-08-20,운송비,D007,V005,대변,2120,미지급금,1639000,전자세금계산서,TAX-202608-0417,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081418,1,2026-08-25,원재료 매입,D002,V001,차변,1210,원재료,1270000,전자세금계산서,TAX-202608-0418,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081418,2,2026-08-25,원재료 매입,D002,V001,차변,1180,부가세대급금,127000,전자세금계산서,TAX-202608-0418,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081418,3,2026-08-25,원재료 매입,D002,V001,대변,2110,외상매입금,1397000,전자세금계산서,TAX-202608-0418,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081419,1,2026-08-31,원재료 매입,D002,V001,차변,1210,원재료,5480000,전자세금계산서,TAX-202608-0419,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081419,2,2026-08-31,원재료 매입,D002,V001,차변,1180,부가세대급금,548000,전자세금계산서,TAX-202608-0419,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081419,3,2026-08-31,원재료 매입,D002,V001,대변,2110,외상매입금,6028000,전자세금계산서,TAX-202608-0419,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081420,1,2026-08-13,제품 판매,D006,C004,차변,1130,외상매출금,13398000,전자세금계산서,TAX-202608-0420,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081420,2,2026-08-13,제품 판매,D006,C004,대변,4110,제품매출,12180000,전자세금계산서,TAX-202608-0420,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081420,3,2026-08-13,제품 판매,D006,C004,대변,2180,부가세예수금,1218000,전자세금계산서,TAX-202608-0420,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081421,1,2026-08-10,운송비,D007,V005,차변,5140,운반비,1370000,전자세금계산서,TAX-202608-0421,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081421,2,2026-08-10,운송비,D007,V005,차변,1180,부가세대급금,137000,전자세금계산서,TAX-202608-0421,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081421,3,2026-08-10,운송비,D007,V005,대변,2120,미지급금,1507000,전자세금계산서,TAX-202608-0421,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081422,1,2026-08-10,원재료 매입,D002,V002,차변,1210,원재료,4600000,전자세금계산서,TAX-202608-0422,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081422,2,2026-08-10,원재료 매입,D002,V002,차변,1180,부가세대급금,460000,전자세금계산서,TAX-202608-0422,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081422,3,2026-08-10,원재료 매입,D002,V002,대변,2110,외상매입금,5060000,전자세금계산서,TAX-202608-0422,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081423,1,2026-08-12,산업용 소모품 구매,D007,V004,차변,5130,소모품비,100000,법인카드,TAX-202608-0423,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081423,2,2026-08-12,산업용 소모품 구매,D007,V004,차변,1180,부가세대급금,10000,법인카드,TAX-202608-0423,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081423,3,2026-08-12,산업용 소모품 구매,D007,V004,대변,2110,외상매입금,110000,법인카드,TAX-202608-0423,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081424,1,2026-08-11,원재료 매입,D002,V002,차변,1210,원재료,7860000,전자세금계산서,TAX-202608-0424,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081424,2,2026-08-11,원재료 매입,D002,V002,차변,1180,부가세대급금,786000,전자세금계산서,TAX-202608-0424,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081424,3,2026-08-11,원재료 매입,D002,V002,대변,2110,외상매입금,8646000,전자세금계산서,TAX-202608-0424,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081425,1,2026-08-17,생산설비 구매,D002,V007,차변,1510,기계장치,45680000,전자세금계산서,TAX-202608-0425,생산설비 구매,포트폴리오용 합성 거래
JV2026081425,2,2026-08-17,생산설비 구매,D002,V007,차변,1180,부가세대급금,4568000,전자세금계산서,TAX-202608-0425,생산설비 구매,포트폴리오용 합성 거래
JV2026081425,3,2026-08-17,생산설비 구매,D002,V007,대변,2120,미지급금,50248000,전자세금계산서,TAX-202608-0425,생산설비 구매,포트폴리오용 합성 거래
JV2026081426,1,2026-08-15,경영서비스 수수료,D001,V008,차변,5160,지급수수료,1830000,전자세금계산서,TAX-202608-0426,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081426,2,2026-08-15,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,183000,전자세금계산서,TAX-202608-0426,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081426,3,2026-08-15,경영서비스 수수료,D001,V008,대변,2120,미지급금,2013000,전자세금계산서,TAX-202608-0426,업무 시스템 자문료,포트폴리오용 합성 거래
JV2026081427,1,2026-08-14,원재료 매입,D002,V001,차변,1210,원재료,7410000,전자세금계산서,TAX-202608-0427,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081427,2,2026-08-14,원재료 매입,D002,V001,차변,1180,부가세대급금,741000,전자세금계산서,TAX-202608-0427,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081427,3,2026-08-14,원재료 매입,D002,V001,대변,2110,외상매입금,8151000,전자세금계산서,TAX-202608-0427,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081428,1,2026-08-29,원재료 매입,D002,V001,차변,1210,원재료,1000000,전자세금계산서,TAX-202608-0428,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081428,2,2026-08-29,원재료 매입,D002,V001,차변,1180,부가세대급금,100000,전자세금계산서,TAX-202608-0428,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081428,3,2026-08-29,원재료 매입,D002,V001,대변,2110,외상매입금,1100000,전자세금계산서,TAX-202608-0428,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081429,1,2026-08-21,원재료 매입,D002,V002,차변,1210,원재료,1580000,전자세금계산서,TAX-202608-0429,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081429,2,2026-08-21,원재료 매입,D002,V002,차변,1180,부가세대급금,158000,전자세금계산서,TAX-202608-0429,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081429,3,2026-08-21,원재료 매입,D002,V002,대변,2110,외상매입금,1738000,전자세금계산서,TAX-202608-0429,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081430,1,2026-08-12,산업용 소모품 구매,D005,V003,차변,5130,소모품비,290000,법인카드,CARD-202608-0430,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081430,2,2026-08-12,산업용 소모품 구매,D005,V003,차변,1180,부가세대급금,29000,법인카드,CARD-202608-0430,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081430,3,2026-08-12,산업용 소모품 구매,D005,V003,대변,2140,카드미지급금,319000,법인카드,CARD-202608-0430,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081431,1,2026-08-11,제품 판매,D006,C004,차변,1130,외상매출금,4675000,전자세금계산서,TAX-202608-0431,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081431,2,2026-08-11,제품 판매,D006,C004,대변,4110,제품매출,4250000,전자세금계산서,TAX-202608-0431,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081431,3,2026-08-11,제품 판매,D006,C004,대변,2180,부가세예수금,425000,전자세금계산서,TAX-202608-0431,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081432,1,2026-08-25,제품 판매,D006,C002,차변,1130,외상매출금,14982000,전자세금계산서,TAX-202608-0432,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081432,2,2026-08-25,제품 판매,D006,C002,대변,4110,제품매출,13620000,전자세금계산서,TAX-202608-0432,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081432,3,2026-08-25,제품 판매,D006,C002,대변,2180,부가세예수금,1362000,전자세금계산서,TAX-202608-0432,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081433,1,2026-08-11,운송비,D007,V005,차변,5140,운반비,570000,전자세금계산서,TAX-202608-0433,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081433,2,2026-08-11,운송비,D007,V005,차변,1180,부가세대급금,57000,전자세금계산서,TAX-202608-0433,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081433,3,2026-08-11,운송비,D007,V005,대변,2120,미지급금,627000,전자세금계산서,TAX-202608-0433,긴급 납품 운송비,포트폴리오용 합성 거래
JV2026081434,1,2026-08-13,원재료 매입,D002,V002,차변,1210,원재료,4070000,전자세금계산서,TAX-202608-0434,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081434,2,2026-08-13,원재료 매입,D002,V002,차변,1180,부가세대급금,407000,전자세금계산서,TAX-202608-0434,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081434,3,2026-08-13,원재료 매입,D002,V002,대변,2110,외상매입금,4477000,전자세금계산서,TAX-202608-0434,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081435,1,2026-08-28,경영서비스 수수료,D001,V008,차변,5160,지급수수료,1680000,전자세금계산서,TAX-202608-0435,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081435,2,2026-08-28,경영서비스 수수료,D001,V008,차변,1180,부가세대급금,168000,전자세금계산서,TAX-202608-0435,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081435,3,2026-08-28,경영서비스 수수료,D001,V008,대변,2120,미지급금,1848000,전자세금계산서,TAX-202608-0435,경영관리 서비스 비용,포트폴리오용 합성 거래
JV2026081436,1,2026-08-23,원재료 매입,D002,V001,차변,1210,원재료,7680000,전자세금계산서,TAX-202608-0436,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081436,2,2026-08-23,원재료 매입,D002,V001,차변,1180,부가세대급금,768000,전자세금계산서,TAX-202608-0436,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081436,3,2026-08-23,원재료 매입,D002,V001,대변,2110,외상매입금,8448000,전자세금계산서,TAX-202608-0436,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081437,1,2026-08-15,산업용 소모품 구매,D005,V003,차변,5130,소모품비,430000,법인카드,CARD-202608-0437,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081437,2,2026-08-15,산업용 소모품 구매,D005,V003,차변,1180,부가세대급금,43000,법인카드,CARD-202608-0437,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081437,3,2026-08-15,산업용 소모품 구매,D005,V003,대변,2140,카드미지급금,473000,법인카드,CARD-202608-0437,검사용 소모품 구매,포트폴리오용 합성 거래
JV2026081438,1,2026-08-26,생산설비 구매,D002,V007,차변,1510,기계장치,34740000,전자세금계산서,TAX-202608-0438,공정 자동화 장비 구매,포트폴리오용 합성 거래
JV2026081438,2,2026-08-26,생산설비 구매,D002,V007,차변,1180,부가세대급금,3474000,전자세금계산서,TAX-202608-0438,공정 자동화 장비 구매,포트폴리오용 합성 거래
